chunk_id,chunk_sequence,chunk_case_position,case_name,chain,admissible_deployment_start,admissible_deployment_end,positive_prediction_cutoff_time,minimum_additional_distinct_slots,expansion_requirement_sha256,expansion_ledger_sha256,pair_scope_manifest_sha256,authority_projection_sha256,policy_sha256,plan_no_repeat_sha256,chunk_scope_sha256,acquisition_authorized,rpc_authorized,selection_authorized,chunk_assignment_sha256
stage2-expansion-0009-fb4d8cad57e2,9,4,xsurge,bsc,2021-06-30T07:47:43Z,2021-07-31T07:47:45Z,2021-07-31T07:47:45Z,10,ec9c162f0bfc82dbb1bac93f28f0e03ce0a2fb61bddc1d674b84ac06cffeb952,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,b45c4ebd2519c6833385dded5a95768329ca714699f6ad9dd44df133e4724c57
stage2-expansion-0009-fb4d8cad57e2,9,5,xwin,bsc,2021-01-16T12:22:24Z,2021-02-16T12:22:25Z,2021-02-16T12:22:25Z,10,3687e0af2f2e6049aaff26e47ca6fbd3922a0af02a488eaded756a6847c7e223,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,02d94bedf98a6dd72e0732933a4e1a8d63d7eb75b4a7890c3f4dda5ab1fee8b3
stage2-expansion-0009-fb4d8cad57e2,9,6,yzi_ai_token,bsc,2025-02-24T13:49:54Z,2025-03-27T13:49:54Z,2025-03-27T13:49:54Z,8,aa0750e50e565eb561c97bad980061eb2870b51400b6134c249c9a5ab47f9b29,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,f230098a21b9a08798ded29a312e6c845839c3eea3875f9c02b2613fbc3700d9
stage2-expansion-0009-fb4d8cad57e2,9,7,z123,bsc,2023-08-19T06:09:30Z,2023-09-19T06:09:32Z,2023-09-19T06:09:32Z,10,58378d040cc7b432efa492c38bb82fa994833e41c969b721313bd4cf7b2e2246,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,71529eecf43bbcb4b1ab8c8ed61155d44eee8e1b7afe1b020a6d43ba7565f444
stage2-expansion-0009-fb4d8cad57e2,9,8,zeed,bsc,2022-03-21T05:46:12Z,2022-04-21T05:46:14Z,2022-04-21T05:46:14Z,9,73a45c9009c8585acc5cd393e4f6ae0098009c1b39652be6ea5f79b5072956e1,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,5da64655422e778d3a5ef8138d7e0db54aa173a68094f257b935c0f102131128
stage2-expansion-0009-fb4d8cad57e2,9,9,zs,bsc,2023-08-27T10:35:05Z,2023-09-27T10:35:06Z,2023-09-27T10:35:06Z,10,f9709c77f7be5ae9159b8ca28051245caea301979efc89cba5b05be15921e399,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,13c91f284bb8e6752be3bf4b98c3bbae92f2f7e4e3c8d386d39730a8242a172c
stage2-expansion-0009-fb4d8cad57e2,9,10,88mph,ethereum,2021-01-17T23:53:03Z,2021-02-17T23:53:31Z,2021-02-17T23:53:31Z,9,b59eaaaf9996e180ab936100f454d84f25ac2c5d65b75f9b599dae5324d3302e,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,74b10c525c0e320c8e22815a0bb29433deba2541760a4adf47451243e0acbb42
stage2-expansion-0009-fb4d8cad57e2,9,11,MEVBOTa47b,ethereum,2022-03-02T10:59:44Z,2022-04-02T10:59:44Z,2022-04-02T10:59:44Z,10,7d90b3ff4a890fa7a4b3442a6445703ed0f76958c2a4ab203ce1f3362a40bd1c,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,ea1e76d60bb1223d810e442e6201bdc9d66ebf72655a191adaa85a884ea3225c
stage2-expansion-0009-fb4d8cad57e2,9,12,MEV_0ad8,ethereum,2020-04-07T04:25:30Z,2020-05-08T04:25:53Z,2020-05-08T04:25:53Z,10,06c0ffc7d7c84847ee925b385bbd60ddafd0782805037175c7ac351bf9cdaf3f,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,0f5e725e26e27974339f5707f537c8840bcf3a1a954a7690748e36fd3497d653
stage2-expansion-0009-fb4d8cad57e2,9,13,PegaBall,ethereum,2023-12-15T06:09:11Z,2024-01-15T06:09:11Z,2024-01-15T06:09:11Z,10,50b7a34be49517becc3076052e288353c79dc8de97d8e76612bf70cc6e5052ab,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,d6bc3aa1e998e68b25c2a6a9ffa18762b6c00ba516a58ffe568014f753b4957f
stage2-expansion-0009-fb4d8cad57e2,9,14,Scorch,ethereum,2023-08-03T18:37:35Z,2023-09-03T18:37:35Z,2023-09-03T18:37:35Z,10,5c6400b23647b80cd8eb03ced57301c485cc625e382a8a3c0c359d921cb0f673,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,1bf3cf92b928a5d861c709e9741e17426923d89fd5c7ed2602a35a1e5b12064a
stage2-expansion-0009-fb4d8cad57e2,9,15,SmartMesh,ethereum,2017-11-09T08:21:53Z,2017-12-10T08:22:08Z,2017-12-10T08:22:08Z,10,a7de35805a33a9e1bf21144067f8d62e830cc89b8e76e50294c92f5e78d8e0e8,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,5712811ea577a9ed5c978710eaf58a04df7e4058b2b0c06b997b6088b4fd1410
stage2-expansion-0009-fb4d8cad57e2,9,16,StakeOnMe,ethereum,2020-03-28T04:21:48Z,2020-04-28T04:21:58Z,2020-04-28T04:21:58Z,10,5d278f7d787362dbcea9430eb59f44fd56c381207265840d589c4334c579c277,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,e40a1620d7e0a42f560eacff4aa746b0c407ccebd311c9209ec4286a45638b4e
stage2-expansion-0009-fb4d8cad57e2,9,17,Unverified6883,ethereum,2022-08-15T08:54:16Z,2022-09-15T08:54:23Z,2022-09-15T08:54:23Z,10,361c94861cf6727466721d040c9e298882a2632eb2b8e6351fe1825d44d7c503,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,245abedebbbdc09096aafdff5dd033a0821d0e42ffed970c507e272b02f85ba1
stage2-expansion-0009-fb4d8cad57e2,9,18,XLootStaking,ethereum,2023-11-21T11:58:47Z,2023-12-22T11:58:47Z,2023-12-22T11:58:47Z,10,b00c06f9933fbdd7e020cfbef861a886c749a0972f7f80c793f85e96ff7b810a,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,290436c68bac5a0d1936b0b7fc78cdedf62c097b139e8ec058aebfd238bba86f
stage2-expansion-0009-fb4d8cad57e2,9,19,ZeroExSettler,ethereum,2025-01-01T02:26:23Z,2025-02-01T02:26:23Z,2025-02-01T02:26:23Z,9,bff0b666eb0c20e291d2d7f133bb3bb22bfde3fd0ce000d8036cf655f9f56f4e,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,681ff460424cd65f9027cec70b214cb43e169b76b7b62522c2b4f39c8a5fd687
stage2-expansion-0009-fb4d8cad57e2,9,20,aave_boost,ethereum,2022-01-16T10:49:38Z,2022-02-16T10:49:51Z,2022-02-16T10:49:51Z,9,3ec6ca40ca7d349156267d2c2a489e34394c2702633c42ec9edea34b309b7364,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,39651708fc2b0ddd3fd9df8ecfa04242453a197e86b0ddb2711de4119b6e062d
stage2-expansion-0009-fb4d8cad57e2,9,21,adc,ethereum,2020-04-16T01:31:35Z,2020-05-17T01:31:41Z,2020-05-17T01:31:41Z,10,9ac5e2f98e248b5449d5a1dbf62652129499090f27005bf0890e5d29b91d20cb,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,dda2caa4b8a0d8b55fedd11104fe350a2fa54d39752de711596a52f5e59c76f1
stage2-expansion-0009-fb4d8cad57e2,9,22,affinedefi,ethereum,2023-11-02T10:04:11Z,2023-12-03T10:04:11Z,2023-12-03T10:04:11Z,10,5ca184ba571078f265475cb8fd1079db61357b2fed39501b77aad56231d24ff2,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,26d8d07eae889b48b5b04b2e16fe2010bd1e695e84198755370e5637b54ba3de
stage2-expansion-0009-fb4d8cad57e2,9,23,alkemi_earn,ethereum,2021-08-08T18:41:12Z,2021-09-08T18:41:12Z,2021-09-08T18:41:12Z,10,bb4937bf5316e10c5bc1519de1f1f4be1529cd0af088a2b110a32d821f81d434,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,872042b5993c0f1ab9a04806bf7e59df344ee4e950ce752dde728985d5d1cb69
stage2-expansion-0009-fb4d8cad57e2,9,24,alkimiya_io,ethereum,2024-06-14T20:09:23Z,2024-07-15T20:09:23Z,2024-07-15T20:09:23Z,10,fdf0014be972187c64a435ac4f5ea6ec503752cbf137ed8a3f9b01ed94ea9cd9,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,94ff3888c7f03d2e6477a3ed4c71260e31e70a981f40f920cd3b8f6c0df222c8
stage2-expansion-0009-fb4d8cad57e2,9,25,anyswap,ethereum,2021-05-19T10:44:06Z,2021-06-19T10:44:14Z,2021-06-19T10:44:14Z,10,e96de6881d07fbe8c6cc2ec53b72a22e359962ba3e36c079c22ddb966e2643b4,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,fb4d8cad57e2f2f68158ebc1a8bf7c05a931f5993a9de9f5038abccadcb689d0,False,False,False,d5260a653e08a1351c123e45e8dbce13fce99d25039e1a4e45530766d5a0b7ce
stage2-expansion-0010-b1d212fb081f,10,1,astrid,ethereum,2023-09-06T12:53:23Z,2023-10-07T12:53:23Z,2023-10-07T12:53:23Z,10,17fabe3f73cf034b2e72e2b0669ee74faf677c07e72c7d65c27effe2adc8dbf8,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,b1d212fb081f7793135340d08fffa5c54c8b1ee6593dfeafba9c920a1a273042,False,False,False,58fc7f703ee916117d9fbb5ed03c9a98f4df7a3a55aede6fc62f6998735072ee
stage2-expansion-0010-b1d212fb081f,10,2,auctus,ethereum,2020-05-26T17:58:01Z,2020-06-26T17:58:03Z,2020-06-26T17:58:03Z,10,22493a8bd20e3da84097c77567668a9756d6a90d4b899ba5ea011102e6c2cea8,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,b1d212fb081f7793135340d08fffa5c54c8b1ee6593dfeafba9c920a1a273042,False,False,False,c866a9e4824bb0a5f89b866fa303b02736527dbb375b9c8a51d21bbd2bf75449
stage2-expansion-0010-b1d212fb081f,10,3,audius,ethereum,2020-09-22T02:25:53Z,2020-10-23T02:26:11Z,2020-10-23T02:26:11Z,7,5bd9eef3fba5d3910d0ed2139cc654c41a76cafaceb33131be50d25f8a517f76,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,b1d212fb081f7793135340d08fffa5c54c8b1ee6593dfeafba9c920a1a273042,False,False,False,b4be104b99d074b3d0c0b9d90cc30f0929566595deccfbce59bb94e8151c0c48
stage2-expansion-0010-b1d212fb081f,10,4,badguysbyrpf,ethereum,2022-08-01T18:27:35Z,2022-09-01T18:27:44Z,2022-09-01T18:27:44Z,10,8c2b4819ba02930b2fe559ab0821f135ae90a4d74ec492f0b9504848b32cea24,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,b1d212fb081f7793135340d08fffa5c54c8b1ee6593dfeafba9c920a1a273042,False,False,False,db1270dd127f9a4c94eabf021252a7ac0d1813e9e7607d73202506e6a1c821ab
stage2-expansion-0010-b1d212fb081f,10,5,balancer,ethereum,2021-11-13T22:35:27Z,2021-12-14T22:35:38Z,2021-12-14T22:35:38Z,10,d66837d961ba69690122bc0b9dac8da8d4c1dfbd43e66afb919a419b0b441247,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,b1d212fb081f7793135340d08fffa5c54c8b1ee6593dfeafba9c920a1a273042,False,False,False,f44420522beac0599e9f2faad6e374d3ce9e15a2324fca5a10eec6a729ac4ec0
stage2-expansion-0010-b1d212fb081f,10,6,balancer_20200628,ethereum,2020-04-29T12:37:13Z,2020-05-30T12:37:41Z,2020-05-30T12:37:41Z,10,6a547abf80a04ba27e03cf8f9bea01f5810c41ea74fd1a93bb5589d452a9adef,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,b1d212fb081f7793135340d08fffa5c54c8b1ee6593dfeafba9c920a1a273042,False,False,False,fcfe84803277b28e6e651fac5b08353acfb10d382d57da929f49b6f0a0defbda
stage2-expansion-0010-b1d212fb081f,10,7,bancor,ethereum,2020-05-17T13:11:12Z,2020-06-17T13:11:57Z,2020-06-17T13:11:57Z,10,e3c40c2be5d7236823f4d34fb0db8b5cbb42d5125dce3ce7e8c257ba6de82014,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,b1d212fb081f7793135340d08fffa5c54c8b1ee6593dfeafba9c920a1a273042,False,False,False,bb6cb0c8495b8fab68464d0b08dc5f8fc90011483d332a27d906a2605e39905b
stage2-expansion-0010-b1d212fb081f,10,8,bao,ethereum,2023-01-22T01:28:35Z,2023-02-22T01:28:35Z,2023-02-22T01:28:35Z,10,171e955de4207e9d1fce382b8942f620e8aaff858950bab7efc5a285ed772268,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,b1d212fb081f7793135340d08fffa5c54c8b1ee6593dfeafba9c920a1a273042,False,False,False,08a6cbcf0799c2c396708d8ce4c23ebe4c751e517b2f2b6e697f06f2a644dd51
stage2-expansion-0010-b1d212fb081f,10,9,barleyfinance,ethereum,2023-12-27T12:54:35Z,2024-01-27T12:54:35Z,2024-01-27T12:54:35Z,10,70d88ceab507d5bda337f0baf3dfe5979031a236d5ff9464448be803ad5c7818,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,b1d212fb081f7793135340d08fffa5c54c8b1ee6593dfeafba9c920a1a273042,False,False,False,ce5bb208452658eec551b731de3fcbeb1140f5a4bd54e9fb1952441b0fa1d0c9
